generation,max_fitness,avg_fitness,std_fitness
0,0.49,0.20999999999999996,0.1340575569351783
1,0.54,0.40619047619047616,0.055160043378223785
2,0.73,0.6476190476190475,0.040344323009476456
3,0.8,0.7119047619047617,0.036203005349996584
4,0.65,0.590952380952381,0.027413024694522406
5,0.58,0.5304761904761904,0.02359906989212165
6,0.58,0.4861904761904764,0.02999622047242595
7,0.58,0.45666666666666667,0.034686807336141545
8,0.45,0.41809523809523813,0.014349065879351775
9,0.47,0.40476190476190477,0.02259773431943746
10,0.43,0.3828571428571429,0.024327694808466294
11,0.41,0.3704761904761905,0.0170367083999984
12,0.39,0.33380952380952383,0.018381199110113124
13,0.4,0.3366666666666668,0.01984063491047586
14,0.41,0.37142857142857144,0.019342948582466577
15,0.41,0.370952380952381,0.016302135970117808
16,0.44,0.3704761904761905,0.023799998094475812
17,0.45,0.3680952380952379,0.02788053555867514
18,0.4,0.3685714285714286,0.014891900734392288
19,0.48,0.3938095238095239,0.03243692641128839
20,0.48,0.39047619047619053,0.030154552759976312
21,0.5,0.45142857142857146,0.02996596709057576
22,0.57,0.5019047619047621,0.02937751774321369
23,0.55,0.5219047619047619,0.01707659150194393
24,0.62,0.5566666666666664,0.02436495010564957
25,0.64,0.5628571428571427,0.026751565533691676
26,0.63,0.5652380952380953,0.022386017663891703
27,0.61,0.5700000000000003,0.017182493859684463
28,0.63,0.5666666666666668,0.024559613253766887
29,0.66,0.573809523809524,0.031087616655141828
30,0.63,0.5690476190476194,0.020214271692182
31,0.64,0.5809523809523812,0.023885592769494177
32,0.73,0.5871428571428574,0.046202747510846354
33,0.73,0.6442857142857141,0.03886134431067271
34,0.87,0.7285714285714288,0.03655207821408666
35,0.79,0.7595238095238096,0.01758684315487562
36,0.81,0.777142857142857,0.015163507931514927
37,0.83,0.7699999999999999,0.023299294900428695
38,0.86,0.7961904761904761,0.02627259852215946
39,0.86,0.7895238095238093,0.022355608751058093
40,0.86,0.8052380952380954,0.022386017663891714
41,0.87,0.8223809523809525,0.017156079556811234
42,0.88,0.8280952380952381,0.01892819706128741
43,0.86,0.8252380952380955,0.016795421036712735
44,0.88,0.8357142857142857,0.018145294174531097
45,0.9,0.8404761904761904,0.022567610687757707
46,0.88,0.8457142857142854,0.014661718398419683
47,0.91,0.8323809523809524,0.02044848624150848
48,0.86,0.83,0.014800257398019089
49,0.88,0.8447619047619047,0.020381842437174006
50,0.89,0.8271428571428572,0.01829464067837956
51,0.89,0.839047619047619,0.017702505043277257
52,0.86,0.831904761904762,0.011799534946060836
53,0.9,0.8390476190476189,0.02068004833391283
54,0.86,0.8166666666666668,0.01754811978351262
55,0.88,0.8204761904761907,0.01675486865310396
56,0.87,0.8114285714285716,0.021444438569900363
57,0.87,0.8071428571428573,0.024327694808466267
58,0.86,0.8023809523809524,0.022018339088946445
59,0.84,0.7709523809523808,0.022018339088946466
60,0.84,0.7899999999999998,0.026367367999823085
61,0.82,0.7752380952380952,0.020614153163727007
62,0.83,0.7776190476190475,0.02180099646144686
63,0.84,0.7604761904761905,0.024392854237839424
64,0.82,0.7633333333333332,0.021894407490614574
65,0.8,0.7409523809523814,0.023685390696087428
66,0.8,0.7461904761904764,0.025907562873781816
67,0.8,0.7361904761904766,0.023396416183882388
68,0.77,0.7261904761904762,0.022141577023928913
69,0.77,0.7266666666666671,0.01490711984999861
70,0.78,0.7261904761904764,0.02192545606327876
71,0.77,0.7157142857142856,0.02060315014550853
72,0.78,0.7133333333333332,0.023162640965743456
73,0.81,0.726190476190476,0.03359084207342555
74,0.76,0.7014285714285714,0.02641891715558132
75,0.71,0.677142857142857,0.012777531299998778
76,0.75,0.6876190476190476,0.024670159708549726
77,0.76,0.6976190476190474,0.023885592769494188
78,0.74,0.6833333333333333,0.022956134844178928
79,0.76,0.6809523809523809,0.02201833908894645
80,0.73,0.6619047619047621,0.029377517743213663
81,0.73,0.6595238095238098,0.02967702181120548
82,0.73,0.6738095238095239,0.023999244130198365
83,0.75,0.653809523809524,0.031694402461511874
84,0.72,0.6447619047619046,0.02937751774321368
85,0.71,0.655714285714286,0.020832993194502252
86,0.72,0.6552380952380954,0.02442072648563445
87,0.7,0.6409523809523809,0.023074364646829944
88,0.69,0.6461904761904765,0.017855555485002547
89,0.68,0.6395238095238095,0.017313960916855102
90,0.66,0.625238095238095,0.016218463205644205
91,0.68,0.636190476190476,0.021925456063278757
92,0.66,0.6276190476190473,0.015088551921671306
93,0.67,0.6276190476190474,0.02348348191607231
94,0.64,0.6057142857142855,0.017340134720031566
95,0.65,0.6171428571428571,0.019307747554965057
96,0.66,0.626190476190476,0.017855555485002565
97,0.66,0.6147619047619047,0.020381842437174013
98,0.65,0.61,0.022886885410853194
99,0.65,0.6166666666666666,0.01727462585449245
100,0.65,0.6147619047619047,0.019178124348192653
101,0.68,0.6085714285714285,0.029323436796839363
102,0.69,0.6085714285714284,0.0265985524643218
103,0.65,0.6142857142857142,0.01866277899263375
104,0.67,0.6038095238095237,0.023999244130198407
105,0.64,0.6038095238095238,0.018120283419467108
106,0.64,0.5971428571428571,0.017766436291597756
107,0.68,0.6123809523809524,0.031758727620063015
108,0.65,0.5904761904761906,0.02497163924214649
109,0.65,0.5895238095238097,0.024196849554119063
110,0.66,0.5933333333333334,0.0243649501056496
111,0.68,0.6004761904761905,0.03124041803210808
112,0.62,0.5723809523809527,0.01823256163721583
113,0.69,0.585714285714286,0.032743073214611576
114,0.63,0.581904761904762,0.01789361355052945
115,0.65,0.5733333333333335,0.026064632730293337
116,0.64,0.5800000000000003,0.026903708365381956
117,0.63,0.5780952380952383,0.022172279479662486
118,0.66,0.5776190476190479,0.03053565627025028
119,0.66,0.5933333333333334,0.02397088180695852
120,0.62,0.5714285714285714,0.02099562636671293
121,0.63,0.5561904761904759,0.027163734660860285
122,0.6,0.5585714285714284,0.019342948582466546
123,0.62,0.572857142857143,0.022284493251043005
124,0.64,0.5842857142857144,0.023005471103202203
125,0.62,0.5604761904761902,0.02298574930694696
126,0.69,0.5752380952380951,0.04019228161144606
127,0.63,0.5542857142857142,0.032597316362142525
128,0.63,0.5523809523809521,0.02467015970854973
129,0.62,0.5566666666666664,0.024168719124665734
130,0.58,0.5357142857142856,0.01840585532389303
131,0.63,0.5485714285714284,0.028832143815658278
132,0.6,0.5514285714285713,0.02144443856990036
133,0.62,0.546190476190476,0.02836432878444842
134,0.64,0.5357142857142856,0.02838031319190731
135,0.6,0.5523809523809521,0.021581465130713618
136,0.62,0.558095238095238,0.01990909043844462
137,0.62,0.5533333333333331,0.023970881806958493
138,0.63,0.5623809523809522,0.027063375692157738
139,0.63,0.5609523809523806,0.02926150761092801
140,0.58,0.5404761904761903,0.01617646452520288
141,0.62,0.5495238095238094,0.02886358563941282
142,0.6,0.5533333333333331,0.026962643175032483
143,0.59,0.5409523809523807,0.01743143354068869
144,0.58,0.5328571428571429,0.019307747554965043
145,0.59,0.5371428571428571,0.024327694808466284
146,0.57,0.5180952380952382,0.019909090438444646
147,0.58,0.5190476190476191,0.026709149833105062
148,0.57,0.5147619047619048,0.01679542103671276
149,0.62,0.5357142857142856,0.029852243845061865
150,0.57,0.5314285714285715,0.021444438569900394
151,0.58,0.5252380952380952,0.02480765005263068
152,0.59,0.529047619047619,0.03449013135663203
153,0.54,0.502857142857143,0.01880801681726811
154,0.57,0.5152380952380953,0.023221305409974503
155,0.55,0.5071428571428572,0.023531712572582568
156,0.6,0.5123809523809525,0.0324997819633363
157,0.64,0.5157142857142857,0.034719478349634646
158,0.57,0.5057142857142859,0.024605734633835842
159,0.59,0.5071428571428571,0.024907993963089566
160,0.57,0.5228571428571428,0.020270282527421683
161,0.57,0.49238095238095264,0.025242587201330623
162,0.56,0.4914285714285716,0.02899683304312065
163,0.57,0.49761904761904785,0.025053231310411258
164,0.55,0.49476190476190496,0.019424836242258246
165,0.56,0.476190476190476,0.031543800307960376
166,0.56,0.49333333333333357,0.022747754119040377
167,0.57,0.49904761904761924,0.02670914983310507
168,0.55,0.4890476190476193,0.022018339088946477
169,0.57,0.49333333333333357,0.028674417556808763
170,0.58,0.48809523809523836,0.029214974571767555
171,0.54,0.49380952380952403,0.023396416183882395
172,0.55,0.4895238095238096,0.02951612803297475
173,0.51,0.4776190476190478,0.016591667990651756
174,0.54,0.4885714285714287,0.022100574068328188
175,0.52,0.48285714285714315,0.018032472598820466
176,0.55,0.5066666666666667,0.017817416127494975
177,0.55,0.4957142857142859,0.020370713939245198
178,0.62,0.5333333333333332,0.03226871304018555
179,0.56,0.5385714285714285,0.014568627181693683
180,0.64,0.5590476190476189,0.03099996342620912
181,0.65,0.5676190476190477,0.027586187348495675
182,0.68,0.62,0.02777460299317657
183,0.74,0.6752380952380953,0.029539166512896786
184,0.82,0.7128571428571425,0.02913725436338734
185,0.79,0.7380952380952385,0.020614153163727028
186,0.83,0.752857142857143,0.0265729646253404
187,0.8,0.7657142857142857,0.019166296949998215
188,0.84,0.7666666666666667,0.025510657592340717
189,0.83,0.7747619047619048,0.023015325663989658
190,0.8,0.7676190476190475,0.01411003084764673
191,0.8,0.765238095238095,0.018928197061287434
192,0.83,0.7723809523809523,0.020448486241508468
193,0.83,0.7714285714285712,0.017261494247992244
194,0.81,0.7699999999999999,0.02093072473889136
195,0.82,0.7704761904761904,0.018638462657886597
196,0.84,0.7890476190476188,0.022018339088946452
197,0.83,0.7766666666666666,0.020079208230769544
198,0.84,0.7847619047619047,0.019424836242258218
199,0.81,0.7833333333333331,0.016714217880746916
200,0.83,0.7809523809523808,0.019737506453393047
